"@timestamp","@version","_id","_index","_score","_type","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version",host,"hostname.name","input.type","log.file.path","log.offset",message,path,tags,type
"Jun 27, 2020 @ 11:35:20.956",1,mHyP9XIBBsHFC7FTfKLt,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:35:17.145  INFO 38141 --- [http-nio-8080-exec-5] c.e.o.controller.HomeController          : GET Mapping -- /greeting/{name} preeti","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:35:22.968",1,mnyP9XIBBsHFC7FThKLJ,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:35:20.533  INFO 38141 --- [http-nio-8080-exec-6] c.e.o.controller.HomeController          : GET Mapping -- /greeting/{name} kunj","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 10:59:55.207",1,kHxv9XIBBsHFC7FTDZ85,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 18:59:50.654  INFO 37589 --- [http-nio-8080-exec-1] c.e.o.controller.HomeController          : GET Mapping -- /greeting/{name} smit","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 10:59:57.219",1,knxv9XIBBsHFC7FTFZ8S,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 18:59:54.290  INFO 37589 --- [http-nio-8080-exec-2] c.e.o.controller.HomeController          : GET Mapping -- /greeting/{name} palak","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:00:00.239",1,"lHxv9XIBBsHFC7FTIJ_i","logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 18:59:59.982  INFO 37589 --- [http-nio-8080-exec-6] c.e.o.controller.HomeController          : GET Mapping -- /greeting/{name} preeti","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:00:04.264",1,"nnxv9XIBBsHFC7FTMJ-b","logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:00:00.910  INFO 37589 --- [http-nio-8080-exec-3] c.e.o.controller.HomeController          : GET Mapping -- /greeting/{name} preeti","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:45.735",1,"CHz69XIBBsHFC7FT-6Sb","logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:42.849 ERROR 38333 --- [http-nio-8080-exec-3] o.a.c.c.C.[.[.[/].[dispatcherServlet]    : Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is java.lang.RuntimeException: Well Well] with root cause
java.lang.RuntimeException: Well Well
	at com.example.observability.controller.HomeController.getGreeting(HomeController.java:21) ~[classes/:na]
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:na]
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:na]
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:na]
	at java.base/java.lang.reflect.Method.invoke(Method.java:566) ~[na:na]
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:190) ~[spring-web-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:138) ~[spring-web-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:105) ~[spring-webmvc-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:879) ~[spring-webmvc-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:793) ~[spring-webmvc-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87) ~[spring-webmvc-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1040) ~[spring-webmvc-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:943) ~[spring-webmvc-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006) ~[spring-webmvc-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:898) ~[spring-webmvc-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:634) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:883) ~[spring-webmvc-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:741) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53) ~[tomcat-embed-websocket-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100) ~[spring-web-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119) ~[spring-web-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93) ~[spring-web-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119) ~[spring-web-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201) ~[spring-web-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119) ~[spring-web-5.2.7.RELEASE.jar:5.2.7.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:202) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:96) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:541) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:139) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:373) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:868) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1590) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128) ~[na:na]
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628) ~[na:na]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) ~[tomcat-embed-core-9.0.36.jar:9.0.36]
	at java.base/java.lang.Thread.run(Thread.java:834) ~[na:na]","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log","[""multiline"",""stacktrace""]",java
"Jun 27, 2020 @ 14:26:09.329",1,xXwr9nIBBsHFC7FT3aih,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:13:06.689  INFO 38333 --- [SpringContextShutdownHook] o.s.s.concurrent.ThreadPoolTaskExecutor  : Shutting down ExecutorService 'applicationTaskExecutor'","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:09.330",1,xnwr9nIBBsHFC7FT3ajw,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:09.110  INFO 39115 --- [main] c.e.o.ObservabilityApplication           : Starting ObservabilityApplication on Smits-MacBook-Pro.local with PID 39115 (/Users/Smit/Downloads/chrome/observability/target/classes started by Smit in /Users/Smit/Downloads/chrome/observability)","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:11.342",1,yHwr9nIBBsHFC7FT5ah5,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:10.411  INFO 39115 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:11.343",1,yXwr9nIBBsHFC7FT5aiN,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:10.963  INFO 39115 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:11.342",1,ynwr9nIBBsHFC7FT5aiR,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:10.492  INFO 39115 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1323 ms","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:11.342",1,y3wr9nIBBsHFC7FT5aiT,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:10.412  INFO 39115 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.36]","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:11.341",1,zHwr9nIBBsHFC7FT5aiV,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:09.113  INFO 39115 --- [main] c.e.o.ObservabilityApplication           : No active profile set, falling back to default profiles: default","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:11.341",1,zXwr9nIBBsHFC7FT5aiX,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:10.398  INFO 39115 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:11.342",1,znwr9nIBBsHFC7FT5aiZ,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:10.492  INFO 39115 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:11.343",1,z3wr9nIBBsHFC7FT5aib,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:10.769  INFO 39115 --- [main] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:35.660",1,8nz69XIBBsHFC7FT1KM7,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:32.082  INFO 38141 --- [SpringContextShutdownHook] o.s.s.concurrent.ThreadPoolTaskExecutor  : Shutting down ExecutorService 'applicationTaskExecutor'","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:35.661",1,83z69XIBBsHFC7FT1KM9,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:34.762  INFO 38333 --- [main] c.e.o.ObservabilityApplication           : Starting ObservabilityApplication on Smits-MacBook-Pro.local with PID 38333 (/Users/Smit/Downloads/chrome/observability/target/classes started by Smit in /Users/Smit/Downloads/chrome/observability)","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:36.667",1,9Hz69XIBBsHFC7FT2KMs,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:35.728  INFO 38333 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:36.668",1,9Xz69XIBBsHFC7FT2KMv,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:35.818  INFO 38333 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 999 ms","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:36.668",1,9nz69XIBBsHFC7FT2KMz,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:35.817  INFO 38333 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:36.669",1,93z69XIBBsHFC7FT2KM2,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:35.981  INFO 38333 --- [main] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:36.667",1,"-Hz69XIBBsHFC7FT2KM4","logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:35.729  INFO 38333 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.36]","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:36.669",1,"-Xz69XIBBsHFC7FT2KM5","logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:36.141  INFO 38333 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:36.666",1,"-nz69XIBBsHFC7FT2KM8","logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:34.765  INFO 38333 --- [main] c.e.o.ObservabilityApplication           : No active profile set, falling back to default profiles: default","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 13:32:36.667",1,"-3z69XIBBsHFC7FT2KM-","logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 21:32:35.717  INFO 38333 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:34:41.780",1,eHyO9XIBBsHFC7FT46Li,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:00:03.895  INFO 37589 --- [SpringContextShutdownHook] o.s.s.concurrent.ThreadPoolTaskExecutor  : Shutting down ExecutorService 'applicationTaskExecutor'","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:34:41.781",1,eXyO9XIBBsHFC7FT46Lk,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:34:41.292  INFO 38141 --- [main] c.e.o.ObservabilityApplication           : Starting ObservabilityApplication on Smits-MacBook-Pro.local with PID 38141 (/Users/Smit/Downloads/chrome/observability/target/classes started by Smit in /Users/Smit/Downloads/chrome/observability)","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:34:42.787",1,enyO9XIBBsHFC7FT56LP,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:34:42.357  INFO 38141 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:34:42.788",1,e3yO9XIBBsHFC7FT56LR,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:34:42.369  INFO 38141 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:34:42.787",1,fHyO9XIBBsHFC7FT56LW,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:34:41.294  INFO 38141 --- [main] c.e.o.ObservabilityApplication           : No active profile set, falling back to default profiles: default","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:34:42.788",1,fXyO9XIBBsHFC7FT56Lb,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:34:42.369  INFO 38141 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.36]","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:34:42.789",1,fnyO9XIBBsHFC7FT56Le,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:34:42.617  INFO 38141 --- [main] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 11:34:42.789",1,f3yO9XIBBsHFC7FT56Lm,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:34:42.449  INFO 38141 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1100 ms","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:18.360",1,0nws9nIBBsHFC7FTAKjp,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:17.584  INFO 39115 --- [http-nio-8080-exec-1] c.e.observability.aop.LoggingAdvice      : Method Invoked getDefaultGreeting in class class com.example.observability.service.GreetingService with args []","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:18.360",1,03ws9nIBBsHFC7FTAKjr,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:17.589  INFO 39115 --- [http-nio-8080-exec-1] c.e.observability.aop.LoggingAdvice      : Method getDefaultGreeting return Hello Default","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:18.358",1,1Hws9nIBBsHFC7FTAKjt,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:10.977  INFO 39115 --- [main] c.e.o.ObservabilityApplication           : Started ObservabilityApplication in 2.54 seconds (JVM running for 2.936)","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:18.359",1,1Xws9nIBBsHFC7FTAKjw,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:17.537  INFO 39115 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:18.359",1,1nws9nIBBsHFC7FTAKjy,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:17.536  INFO 39115 --- [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:18.359",1,13ws9nIBBsHFC7FTAKjz,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:17.546  INFO 39115 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 9 ms","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:18.360",1,2Hws9nIBBsHFC7FTAKj2,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:17.571  INFO 39115 --- [http-nio-8080-exec-1] c.e.observability.aop.LoggingAdvice      : Method Invoked getGreeting in class class com.example.observability.controller.HomeController with args []","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:41.442",1,4nws9nIBBsHFC7FTW6gW,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:40.803  INFO 39115 --- [http-nio-8080-exec-3] c.e.observability.aop.LoggingAdvice      : Method Invoked getGreeting in class class com.example.observability.service.GreetingService with args [smit]","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:41.441",1,43ws9nIBBsHFC7FTW6gh,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:17.590  INFO 39115 --- [http-nio-8080-exec-1] c.e.observability.aop.LoggingAdvice      : Method getGreeting return Hello Default","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:41.442",1,5Hws9nIBBsHFC7FTW6gj,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:40.806  INFO 39115 --- [http-nio-8080-exec-3] c.e.observability.aop.LoggingAdvice      : Method getGreeting return Hello smit","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 14:26:41.442",1,5Xws9nIBBsHFC7FTW6gl,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:40.803  INFO 39115 --- [http-nio-8080-exec-3] c.e.observability.aop.LoggingAdvice      : Method Invoked getGreeting in class class com.example.observability.controller.HomeController with args [smit]","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 15:26:41.651",1,Inxj9nIBBsHFC7FTSq5t,"logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 22:26:40.807  INFO 39115 --- [http-nio-8080-exec-3] c.e.observability.aop.LoggingAdvice      : Method getGreeting return Hello smit","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
"Jun 27, 2020 @ 12:40:36.027",1,"v3zL9XIBBsHFC7FTOqN_","logstash-2020.06.27-000001",0,"_doc",,,,,,,,"Smits-MacBook-Pro.local",,,,,"2020-06-27 19:35:22.724  INFO 38141 --- [http-nio-8080-exec-7] c.e.o.controller.HomeController          : GET Mapping -- /greeting/{name} preeti","/Users/Smit/Downloads/chrome/observability/spring_app_log_file.log",,java
